id,name,screen_name,location,statuses_count,friends_count,followers_count
264170425,JAM,FishJAM23,NJ,6,149,7
1200319866986778624,rich olmo,rich_era15,,8,194,10
1013526552301199363,Godfrey swai jr 08,swai_08,"Dar es Salaam, Tanzania",0,72,9
1212591555090866176,EJ Lui,ej_lui,,0,107,0
278980169,“Palm”,thitayut_r,"Krabi, Thailand",2708,488,84
1212632842351472641,Fizbody Adesina,fizbody,,0,95,8
1212639071668854784,Janren Panganiban 🥀,jnrnpngnbn08,,7,21,4
1212636248956792833,Filipe Chirack,filipea41301181,Angola,1,91,3
1146666235339272193,Sabas Ramirez,SabasRamirez7,,1,40,5
1211131439560814593,Matt,mataccountin,"North Hollywood, Los Angeles",62,120,158
1210556153140146176,昂大,OyKjI2OZVdsxzOP,,0,88,6
1212631411959595008,JMGRamos01@gmail.com,cola_c4n,,0,24,2
906866718844239873,なな,nana_y_0224,,4805,701,66
1212637009279238144,stephen young,mDH0MJtVGF2Oo7u,,0,17,0
1082252101873487873,Samuel,sasante251,,1,12,1
1194265794282082304,watsoka,watsoka1,,3,215,7
1170703334400913408,Rei.,YamRyo_love59,,476,634,204
377188807,MAKI,10maki02choco,静岡県牧之原市,823,153,66
1212636815225573382,Antoine Thomas,Antoine42171609,,0,24,2
771305218524852224,あかね,TRExSe7yddvN2ak,宮城 青葉区,171,89,21
1194036152816340992,Weekley Idiots,Weekly_Idiots,"West Bloomfield Township, MI",1,5,3
1212500464152956928,alberto,alberto86475643,,0,13,6
763359181701312512,OLUWAKAYODE,kay_de01,"Lagos, Nigeria",20,217,15
1200686612390305792,Bewketu Atalele,BAtalele,,0,37,2
1212629276295516160,Kevins Emmanuel,KevinsEmmanuel1,,0,95,4
1212603530751537152,The_Tito_009,RonnieLeeJr2,"Houston, TX",14,531,29
1204739630060326912,ショコ,jo1_shoya_ko,,925,76,63
1197876317330427904,KakaknyaJohny,KakaknyaJonhy,,160,129,5
1212632589762121728,Erasmitt Ferraz,erasmitt,,0,37,2
1204739316053757952,JO1 つるぼう君♡👽,Jo1_love_m,,172,296,136
1211927022340960256,Rin,Rin73441430,,14,5,1
1212605840709996544,PIR4TE,0F_TheMausoleum,,34,64,7
1095525249573998593,HAN DON,momopolish,han#4554,80,78,39
1086263511536128006,まだまだ30代,pnxHHji14wjNOCu,,27,68,11
875347731446874112,𝐆𝐚𝐛 🤵🏻,itsgabrielzurc,"Bulacan, Central Luzon",1760,4189,4071
1212631780714397696,Vicente,Vicente07792687,,0,53,1
1209836213441449987,imB,unbryann,,5,47,4
345205748,SUI,ACESUI,,11,57,8
1212633358007537664,Louis,Louis56994694,,0,19,1
1212631006252953600,Lashun,Lpope67,,1,179,31
1188701792307036165,Danny Do,DannyDo90161485,,0,9,2
1115976144866557953,Takeru,Otake80768628,,66,49,15
1164594395934363648,gguussttooee,gguussttooee,,5,106,16
1169803547476713472,Ivan De Loa,IvanDeLoa1,,0,55,8
2726439624,ペトラ@COC,petrouchpuyokue,東京クラン,642,600,426
1172396942476709888,En Iwan,iwan_en,,27,225,1
1209008620257439749,ไม่บอก,K0x8I0v5O3CV9en,"อ.พญาเม็งราย,จ.เชียงราย",0,9,1
1212423461089333248,Ryan Cummins,ryancummiins,"Ontario, Canada",1,310,25
1196328380968210432,ころ,_04shose_,99’,959,65,51
1212629608698269696,ZhengQin,ZhengQin18,,0,35,0
2798358301,Evan Merckle,emerckle44,,874,10,4
730601643268444161,Jay Perez,TrillJay83,"Donna, TX",41,203,23
1167201000056393733,Don Mayonesas lokas👍,RusoYosoya,,54,135,17
1212583200498651136,Aylee,AyleeWhite,United States,0,100,8
1212611636747370496,grace 💝💝,gracecmillerr,,0,115,1
1212628651885223938,Cat,Cat03906106,,4,7,2
1112271301618495488,haiwull,haiwullwull,,9,43,4
1212468982394933248,cheyenne baird ✰,CheyenneBaird22,"Tennessee, USA",7,125,31
126563429,Damian Gervasio,dmangee24,PA,2,524,4
960297488711168000,Santiago Ortiz,ByFenrir,"Baja California, México",34,93,16
1203422590439739398,bandida mil grau🙅🏻‍♀️,Crf_kaylani,na pqp,3799,126,140
1959453721,Naomi Gutièrrez,nami_gj,México,83,131,17
1212628280852959232,Chen Hoe Zhen,hoe_zhen,,0,11,1
1212623888951078912,alan,doublealpha11,"Kerala, India",0,11,0
439137492,harushou,harukasudayo,日本 熊本,12,7,4
1209886900393250816,shardaelaurie__,shardaelaurie1,"New York, USA",3,108,9
1203841090328989696,Juliamors23,juliamors23,,2,77,5
1212625742816661505,niar,kucin6rain,,1,10,0
1134631388781719554,Jeremine Ortiz,JeremineO,,3,47,7
1212623456082116613,Mohlalifi muhle,MohlalifiMuhle,,33,137,1
880692321574166528,TheOrangeMan-GOOD,bluerays38,,296,351,9
1211065333810745344,Furkan,Furkan49984372,,0,5,0
1211453020786941953,Lambo Baby,LamboBaby7,"Chicago, IL",8,20,9
1109570436516339712,ひろし,LyVEueLhk5wLCyh,,8,248,225
1212625518689841152,sky,sky65979312,,0,30,0
1210334853855617025,fcg_general🦍🖤,FcgGeneral,"Birmingham, AL",2,63,4
1211629442516127749,Ahmed,Ahmed10265902,الفجيرة,2,166,9
732025466186391553,Erik Claro,YOUTUBE503,"Michigan, USA",5,79,20
1212620492185587713,Thesecjenkins@gmail.com,thesecjenkins,,0,127,3
736180805718802433,Yuibiny2428,yuibiny_yu,,163,162,10
1212624009730260993,R-a-s,Ras83290042,,0,17,1
1212573323801923584,Abd Elrahman,AbdElra31671349,,0,137,0
1178409146447728642,Bossteddy@57,Bossteddy571,"Kumasi, Ghana",33,593,17
3839574335,Nickalaus Cronin,nsc357,"Downers Grove, IL",140,66,29
1212622662284890112,Jd_Cayas14,JCayas14,,0,30,1
1028263783645372416,RAMU22∞,PDEEyw6oOiszNtd,日本,91,111,3
2831451111,Ekjot Brar,ekjot_brar,Surrey,4,14,4
1212621059796553731,Eugen Emillano,EugenEmillano2,,0,98,3
1212621955276230656,Gabriel Almeida,Gabriel70153176,"Minas Gerais, Brasil",0,15,2
1212619130341191683,GENDA,GENDACompany,"San Luis Potosí, México",3,14,2
1212614580720951297,Vega,TheRealVega02,Mexico,4,26,4
1212619352266031106,Samantha Blessings Haywood,SamanthaBlessi6,,4,82,2
1197381418109652992,shiro_,bergwelpe,,33,27,4
909872068585439232,Kid 🚀⚡️,_kidmax_,,1,47,10
1194823647569072129,Nestor David Gil Funes,NestorDavidGil2,,14,395,12
748556742095581184,Brian,brianpuente4,"Indianapolis, IN",2138,374,140
1212619404841648129,Fizo,Fizo09243050,,0,80,4
1212621421106434049,Darwin Manabat,KingWinrad,,0,20,5
1604231706,Alvaro Mtz Tlatenchi,tlatenchi19,,28,223,49
1198473423552253952,g,g71257648,,22,4,0
1079315071698821120,Toshiharu,Yaaoskuida,マツタケ,703,901,591
776359090578526210,☻sakurako☻,sakurak41833278,Japan,240,112,67
4048226962,Lana Watkins,watkins_lana,,11,279,19
1970207894,Luis,LuisArias305,,3971,345,237
1212619145402974215,yuh boy,grayson24023144,"Washington, USA",0,74,2
4832557875,たつ,vp_jz,,12,62,49
1312274804,AM⚡,AnniaMtz87,,2273,374,469
1012764536372260865,BigBoiSnek,Micah70715595,,47,56,5
1212619422399000578,simons22,simons223,,0,12,0
1104367698790604803,しゃぶしゃぶ@25,mayo_mayo_2525, #フォロバ100%,598,576,77
1132265219500040192,☁️ くるむ ☁️,bSs7T2WOTG1lK2T,,149,141,19
1048224972336816129,石川翔太,ChtyL6NG1peqEh1,,16,10,0
868951401271103488,astro 🚄,2k_Ntj,cpx do andaraí ,4609,479,502
1016644885456158721,.,JohhnnLlooyydd,Halaman,1355,628,118
1212618163407355904,biaoxx91,biaoxx91,,0,35,2
519719017,Amin Zannon,Mr_Zannon,سيفين ونخلة يواد🇸🇦,8905,290,377
1177418988235739137,Darwin O.B,Darwin_OB,,4,41,2
760457087268691969,こここここここ,A3zL0akmaaF39Ba,東京 北区,277,38,9
1078633139679842309,Taiki,taiki_T0626,監獄,82,188,240
947530742,bernardo,bernardolupino,"Johannesburg, South Africa",31,1235,77
1188564037497286657,ゆう,JzJvpvpCENDtyOx,,31,45,4
1571025696,TIM JOHNSON,tj9904ou_tim,,208,367,83
969194368748814336,𝗠𝗘𝗜,P101_5,立ってるだけでAだよ,5825,2993,1603
2870351745,Chris E,ENGWAUCHRIS,New york city,614,286,38
1212608668232892416,R7,Ramadha14512995,,10,12,0
1200615853940707331,𝔭𝔯𝔦𝔫𝔠𝔢𝔰𝔦𝔫𝔥𝔞,crf__luana,,337,324,187
1212615663409221633,Ruth,Ruth36804458,,0,20,0
847720894558384128,yangfeng,yangfeng_chaohu,People's Republic of China,1,58,3
1167092299311960064,harukiaui,harukiaui,,0,22,4
1180597180735741952,David,David58726009,,0,24,3
1063058526703153152,Mia🤪,miiamikayla,"New Caney, TX",1040,341,214
961536447655407616,Bilal,BilalLds,,109,704,24
1212602007682351104,Giannis,Giannis83940919,,0,13,0
18517065,salmakky,salmakky,,797,491,45
1212605274290192386,MistrSuMMeRTiMe😎☀️🤟🏾🏝,MistrSuMMeRTiMe,,0,144,2
1212613059920793600,GamBleachHQ,GamHq,,5,35,1
1129973863377514497,vihh,VihBarbosa12,,228,155,41
1004226822534557696,Esteban Lozano,estebanl_12,,1,15,12
1212602735528333312,🌬❄,RaphaelStkd,,2,194,19
4376939363,Diego Tarazona,diegotm6,,273,398,35
1184400829748563968,🤔,ithynkso,I'm right here,581,477,50
1131904488002990080,王壬章,bE0fkR4NwwSr6uH,Beijing,0,43,0
3423206794,Wesley🏁🏁,wesdeep829,,140,337,39
2950621449,Lucre Benitez,BBLucrecia,,503,947,110
1211422405844819968,ryann,ryann83993570,,0,11,0
1212016479740121089,Faizal Khan,FaizalK06358151,,0,63,2
1206256738464387072,nate,nate01228993,,0,23,0
2348038335,BabyGirl 💖,leilany_2000,,3519,189,436
1015597532162842624,randy del rosario,rdelros515,,0,27,2
899378722242928640,Will,WillPiller,"Reno, NV",1,25,2
1211112050182647808,Pedro Caio,PedroCaio61,"Rio de Janeiro, Brasil",10,166,3
1212612202412142592,Lil.Dai,LilDai11,,0,16,2
1212595044877627392,angelinagrace,angelinagrace03,"DKI Jakarta, Indonesia",19,136,8
866356137339142144,🌏,Paola35355187,"Puebla, México.",929,464,135
870592711039922177,นนนน.,snryiigina,Thailand,21043,559,259
868868946421661696,世界の大平祥生(OHIRA SHOSEI :),11ayapon01,,928,68,30
1183865282928021506,Carlos Portillo,CarlosP14716329,,0,81,3
855065969244254208,加藤,katofumiya_pad,日本 千葉,107,135,73
1048918361072066561,Yusuke,Koikinder423,,11501,1373,91
818106870019727361,Skyhigh,skyersism,Kanto Region,4060,176,276
1212611864502272000,lucasblevins,lucasblevins10,,0,13,6
1212608481141768192,Ayngel,lxrd_Ayngel,,67,111,6
2630145726,Gavin Cannon,gavintcannon,Canada,11,282,15
1212609993905602562,vegasdinero,vegasdinero1,,22,130,30
1212610487277342720,KOTA,KOTA27353577,,1,117,0
1209357865804169217,Koundinya Kuppa,KuppaKoundinya,,0,438,3
2534597796,むぎ。,mwtjpjw,,4,4861,0
1210682806415888385,An Valenti,AnValenti1984,,27,428,14
904230228171489280,Ghaikal1,GhaikalEst,,7,58,5
1170424823039877121,Franco Isaack,FrancoIsaack,"Montevideo, Uruguay",652,332,49
719256263,Rusty,rustyvdwalt,"Johannesburg, South Africa",72,731,82
1212609013705142272,_qweenmaria,_qweenmaria,,0,144,5
1209865223667994630,ch!se,chibidesu_xx,,20,25,5
734608841162252293,Abdulrahman Mubarak,Mubaxee98,"Abuja, Nigeria",23,417,29
1212574195474812933,みら,9CCkQPNDmxQ7ZX2,,3,4,1
1212608088835948544,bob,bob4life2004,,0,62,1
1212608793986531328,こうたろう,tSjIsvMFSNVzU2o,,6,18,3
1074498029321900038,Juan Funes,Juan08097334,"Comodoro Rivadavia, Argentina",92,106,29
2280146720,venus as a boy,noctigeno,"47. Jaraguá do Sul, Brasil",8039,1887,145
1093668754729230337,bunkouhou,bunkouhou1,,12,110,5
3524668874,うほさん,Uho_san,日本 北海道,143,155,6
1212603422186172416,aubrey,aubrey57253981,,0,63,5
911643749155033088,Facu,FacundoSepulve7,"Neuquén, Argentina",522,233,32
1023228508884135937,Sebastian Barboza Morales,Sebasti02091096,"Alajuela, Costa Rica",31,84,5
1212256193600577536,dr.mcloven jr,dr_mcloven,,63,130,2
1079677252856471552,army,ayaka41017726,,16,32,2
427179504,Santosh yadav,santosh7872,Visakhapatnam,6,64,5
1212605264571928577,maherin,maherijuanaa,,0,74,4
1209604025592795136,coloo_cabj,colo74124406,,0,151,3
1022809516507770882,乃氏,onosi1997,埼玉県のどこか,614,618,22
1066652074253766657,🤜T͟͟E͟͟N͟͟M͟͟A͟͟🤛,Tenma_Korea,京セラドーム,678,1204,1497
1212605170510487552,Debbie Hazapis,HazapisDebbie,,3,67,9
1135487825967603713,Rush tempest 22,rush_22,,100,150,49
1212607870841184258,Ronald_D,Ronald_D0122,,0,13,0
266334318,Ryuta Sugawara,ryu_ta,,94,180,32
1139787687106232321,@RAKU,RAKU21543996,,4,59,21
1212443826121400320,John Dingman,JohnDingman18,,0,8,1
1074857762725580801,SAM,SAM00937471,日本 東京,39,46,6
1212556454701367296,ごっつ,Grock_movie,,4,183,7
1111178330424791041,kairoren,kairoren_3217,,52,104,6
1197058509277261824,sjdjhcurbrvcg,Weifengwfy,,1310,612,26
1077673573,TL Reid,tlreid132,,109,34,8
1209538819386535936,👅たっくん👅,Tackt925king,関東⇄沖縄⇄関西,98,73,16
1171434150303129606,タテヨコ,p5MgvN4UVdEfezK,,0,281,4
1185133884578484229,龍の女 （りゅうのすけ）,eG1UKLhplfKwc6Q,,400,699,37
1160749480586567682,Crayon🖍@EOTS新潟2days大余韻,Cra1096918,,251,386,264
1109709414368452613,fredisnicee,DlmDark,,3,171,4
1211360402266705920,Kevin,Kevinnaquino3,Villa Cildañez,32,258,13
954582960161763328,りき,llll_Riki_llll,,1800,268,273
1111635511473516545,@畑 ,Jn2sF,日本,798,213,19
489315476,sαℓєн αℓsнɪвαн,Saloohe2012,,82,112,53
1209768229700112384,6:17_moミno,hun_6,,4,2,0
1037701376904589313,わっちゃー🌙💭,JO1___1111,デビューおめでたい！！！北海道から応援してます,234,104,53
1017390961037438979,rei,rei65710967,"Kashiwa-shi, Chiba",7,124,86
855362505798934528,Rika,BIELIBER4649,富山 富山市,635,663,275
1210325603875983361,Nogueira🛸👽,Gabriel38071104,"Mogi das Cruzes, Brasil",35,58,11
3320304852,Kim Brockington,BrockingtonKim,"Denton, TX",11,73,2
1198649952467083266,Estebancorrea0429,Estebancorrea05,,7,30,2
1066449111904370694,Ahmed77519095,AhmedMohamed12a,"القاهرة, مصر",4,600,7
1209337764715454464,Nubcake+++,Nubcake7,,19,13,0
1195815648384954370,Rodrigo,Rodrigo62009667,complexo da invasão ✌🏾,30,427,51
1169043304530493440,mookito666,mookito666,,13,75,2
2693071664,Huong,HuogV,Rotterdam,0,90,5
1212602896811843584,Graham Millard,GrahamMillard7,,1,29,1
849652734898851842,ゆう,9f2K8I64O7SoiN7,,634,157,66
1212595702309646336,Ferdel Cody,CodyFerdel,,2,313,12
1101481700737966080,LALISA,klisafan,,21,92,14
1068966180050870272,Mr. Haleca,HalecaMr,"Angola, Luanda, windhoek ",45,252,11
1192375789141950465,ショウい,shosei02967421,,98,11,9
1159550992557281280,Tak,Tak31182042,,8,25,3
4520852535,Nacho,nachoahumada5,,21613,228,489
1102476860594651138,いぶらひもびっち,ICEBAHNakAGAMI,,31,80,1
1200151036050079744,ᗪㄖ几,dwnmrtnz_,bahay ni krass,135,44,38
835384353169420292,$ less サノス.log,ThanosOfTheDead,Vimmer in Tokyo,42,411,18
2357762874,ryow01-SWGman,RyoTheIBwalker,,4195,882,121
1091415410568683520,🎌桜さん「我が神様！」🌸,HatsuneMiku831V,,385,1745,269
1175057405014491141,Kyosuke,Kyosuke62753560,,0,48,11
952515868646293504,Yu-ji668_13,13Ji668,愛知 江南市,5,15,0
1113688618642681856,99 Importados,99Importados,Brasil,40,112,6
1212592522469314560,Amir Elmeligy,AmirElmeligy2,,0,22,1
3064285734,Wichaiyut Hongsawan,ultramaxza,,856,253,59
1198177566097649664,Makala Greene,MakalaGreene3,,1,60,4
1212597827118854144,Tumelo Motsau,MotsauTumelo,,2,10,2
1212596630001577984,Gutter,__GUTTER,314Baby,0,335,11
419560027,てお,teoshaan,,23479,35,28
1212600981340348416,StivenVera06,StivenVera06,,2,183,7
554943215,KEIJU,keijukawase,横浜 妙蓮寺,12686,933,2090
2416095762,だーまーちー,matangotamamiki,,4,72,21
1211923373317484547,J2goated56,j2goated56,,0,6,0
973786301718843392,genta,GEN_1017,日本,3109,418,279
1212583989480869889,Plaisizzle,plaisizzle,"California, USA",0,333,35
1212599052031815680,bryan licona,bryanlicona9,,0,69,4
573993296,mt.crane,tsu____ru,東京,1713,377,190
1117397342934581255,🍓🍓,KIbe3MhPij9tQ9t,,239,167,0
863282930,azizi,azizisimpleo,🇲🇾🇯🇵,27386,506,666
1191286035902324737,Mor khah Dee,KhahDee,Polokwane ,2,64,1
1085090850739122176,view,view18174182,,211,148,8
2350166911,34🍇,mi424chan,tj,377,3058,140
1186615329075523584,yuma🍈🍈,TWICE11011116,,40,269,112
1199686265567760387,えりんぎ🍄,e_ringi18,,24,34,0
1212597837034246144,Javi,blacksheep27_,,1,158,0
1212596854849859584,Ethan Kyllo,ethan_kyllo,"Canby, OR",2,65,10
999112043465764868,tez,tezMania15,"Pinson, AL",553,674,615
3026459547,Inacio,ignarosa24,"Mercedes, Argentina",41,195,44
773745341032177664,けーご,k_0612_777,,94,88,62
2607496656,tsubo,susu292939,,30,30,8
279314459,P407,p407coupe,,395,1104,144
401068804,Devon McDonald,skywalkerno1,,115,58,16
1098903752445022208,マサ,masa_f45,,968,904,318
1031722835549376514,ًez,ezraangeeli,,2649,253,239
874989300982530050,"S, Mendoza",janellethe98,Isaiah 41:10 ,14034,360,305
880573126886797316,Ronald Obregon,RonaldObregon6,"Juliaca, Peru",1,74,2
1212598213280026625,hamptontempleton,hamptontemplet2,,0,18,1
846041793623965696,Moises Alves Machado,Moisesmachado34,,31,41,4
2567986458,辻 佑太,05yuta11,大阪 大阪市 鶴見区,79,99,4
843909499467587588,Wendel,WendelUrias031,"Lavras, Brasil",964,1126,398
1373762851,amir shropshire,shroplock76,"Buffalo, NY",391,146,99
1210190088316977152,ニンパルス,kgtRBSoh65Q29yC,,3,230,12
982558446955347970,TK☠️,alicization1006,,2306,1245,297
3022365296,iSHiN,sanpo_do_,,24624,933,542
998517704708390912,ユオたる☺︎,5fDbBxgYGAoHtQX,土星,2582,392,302
1131199822738759680,Ayumi_Kagawa⚽️,ufZixz99u0TLrrg,日本 広島,55,76,8
1142647532335575040,"CABRAL, kassi.🏳️‍🌈",kassiicbrl,"Porto Belo, Brasil",949,132,260
1212533425799749638,宮下 匠史,KwcaZfX2oz9p07N,,1,5,1
890451139874795520,清水,marin1213_11_10,,324,632,245
1212589939138781184,D,Dropinjems,"New York, USA",3,20,3
1212596052794036224,taylor sakamoto,SakamotoTaylor,,0,22,2
916810932,kenta,419Nakaba,,7653,487,497
1212594365379403776,harper,harper43299016,,0,18,2
1212597692364288001,zac,zac67333375,,0,23,2
1104928380909084673,大久保拓海,takumiyg,,163,123,78
84297781,Tetsufumi KOJIMA,tkojima311,三軒茶屋、恵比寿,18485,2069,332
772324189269143553,A Real Hero,YouWonThough,Home,1603,328,51
1087305411156336640,ぱくぱくちー,Parkchi_pompom,ℓσνє,1315,1705,220
1212588788116905986,Althaf Saji,althaf_saji,,0,64,2
990841938243813376,野沢健人,kento_109609,神奈川県横浜市,47,42,32
1212596522723864576,Lightning,ResortAWnig,,16,45,25
712262519788687360,ゆーき,xx__big,,6,12,2
1038722625436930048,内堀香織,JfFVDX3hsSlb3Nr,,1,156,8
1212348884728463360,.chay,richaychay2,,29,61,12
888299107,x-Richard Darling,GoSeaRich,"Fresno, Ca",3596,353,91
1212588202512355328,cadot mathurin,CadotMathurin,,4,90,11
956733495082024960,- Da OAKLEY 🔥',Juunior2222,"Nova Iguaçu, Brasil",896,479,231
1084223715309584385,ef,mmmmnnnNAm,多分アメリカ,11,66,0
797633564531511297,海翔,n____k1118,,18,69,1293
1022424327528931328,FORTNITE大好き❤️,u6b76CDwBNMPDhp,,18,75,20
1144374167225192454,mi,amirellaf,no fundo do poço,4073,68,99
1107547269375516672,翔,SHObasketball2,,139,163,129
1022107103572373504,あいちゃん,IgawaAiri,千葉 関東地方,2,427,25
1212594002484088833,江帆,CAF9RUUygXuWsEH,,0,17,1
1140907964376551425,みうら,mh___1013,耳の穴,290,241,39
47096210,Anders Runed,Lilli66,Stockholm Sweden,66,545,72
921091703095873541,sophia mascaro,MascaroSophia,,166,35,8
930698268706856960,パピちゃん大先輩,twicepapychan,,764,751,683
1018396271823015936,Diego Sebastian,DiegoSe63770194,,2,821,18
3358817294,佐藤 友哉,vhAhRqokxFPWgBy,,458,312,285
1212593524467621888,David Hany,Davidgadalla1,,28,86,9
16881711,David Caplan,DavidCaplanNYC,NYC,19640,1856,13374
836933064345309184,かき！！,kakisakamichi,,1128,1122,369
1163688934309629952,ん。,KCqh7CojvUy41IS,,38,125,8
2269789315,ACURAGANGEVV,EvanRichardson9,"North Carolina, USA",4202,852,501
3229053421,わらび🐰🍇,3pCoc,木全だけの宇宙,588,558,521
221602525,Fransiscus MA,jagoi15,"West Borneo, Sintang, Lundang ",2975,1941,319
949307749057351680,Zachary Burtis,BURTIS_official,"New York, USA",93,143,16
1204850182896046080,Jaymi Munford,Respect_Munford,,55,236,104
1212590261718544385,Jooo Lauria,LauriaJooo,,0,19,0
1194116532411891713,みかん,ex6a9xtNXwAkf3H,,110,212,83
870740392416882688,Poli,Poli21r,,56,230,12
1205583858105634816,Jumriana08,jumriana08,,1,105,1
1093683941419081729,アンパンマン,0WuGBZ2ZRObtQkD,,328,135,65
1097100653116121088,凡人の王(なおっつあん),nananamiruku,,114,185,70
1068857777815056384,🇫🇷YUTA20🇫🇷⚓🌟🌟🌟🌟,dH9favli532EHr7,,788,1379,560
1204993120993193984,BYSSON Jean Fritzner,ByssonF,,84,763,63
1212575764291317760,PersonalParty,party_personal,,0,401,3
809814930073546752,Nick Krahe,krahe75,,0,368,53
918247795324317698,MaTheus,sty_MT,brazil ,18705,3525,4051
1212585583999979520,rafif athaya,rafif93763762,Indonesia,6,40,23
1212588605366915074,nasa_dh,PG24287596,,0,75,4
4890160274,haya,N2B3A__,,426,206,200
1212590090737766405,jobe,JobeLukee,,0,16,1
1053241652683231232,きま,it8bq7JsRq48SlV,,84,415,19
1212587931954606080,やぁい,nYy6jERCL6UPUn9,,0,9,1
1153721610,だいきち,kurosuke1400,,8,73,14
1206821438847700992,jj,updot446,"Mississauga, Ontario",1,18,8
1161776826504531969,mei,qIYTR0CckqzQKVr,,69,413,6
944113204136878080,Leith Aldrich Zamora Añano,LeithAnano,,0,53,1
1212378458266820610,🎾まーー🎾,T2VaQU7oaRhAzwp,,0,24,0
1077550513573355521,JURI,juripasuta,,124,120,10
1212106350165020672,TheKingRaven158,Raven158The,,77,138,4
1212584535755382784,NOEL_VLNZELA11,vlnzela11,,7,134,3
1198260981593341963,Tommy,t_o_m_m_y_17,,120,20,7
1148970940144816128,赤井哀,9TEIjX6VRipwFVA,,4113,593,52
1206213405025030145,豆推し,H1krSehCOKwLKAm,,135,156,68
188567958,kenta,kenta21010709,銀座線/丸ノ内線,3224,182,22
1193749295083786241,felipe,felipe_plegge31,,0,276,31
1210442307494961153,chitownfan (18-18-6),chitownfan7,,33,190,11
1212586158003126272,Diego,DiegoG1Q,,0,41,2
955544225549991943,Russell,Russell53883970,,0,48,0
1189903191678185473,🥀Æ/コッシーだぉ🥀,kh2eawXc9EgvdLl,,152,392,62
1212576785134579712,Habib Ali Sanchez,sanchez_habib,,0,31,2
929710667266899973,にこくない,LOVENICOX,,3115,3587,2871
1180524550548676610,北知るなり,bhk1oYKh4ZGLJxJ,,136,100,25
1082964214002548736,みなみ,7Vl29GPf9Au4c1j,日本,44,38,2
1182940811459100672,ウイイレを課金しながら極めてます！,ueeremania,,134,1519,1294
1044015234527178752,Tyff 🔥,Vishtyff18,País das Maravilhas,876,1419,673
1212585759049306112,⚡️,3815brandon,,1,9,2
975352155044331521,ＫＥＩ,skeisukeg15,Riko,187,344,196
1212586795826696192,Fae,Fae61750133,,7,20,1
122091430,Rodney Vazquez,arod3000s,"Coral Springs, FL",17,19,3
788074030561538048,Tyler Otto,tylerotto03,"Delaware, USA",112,677,23
1042191469078044672,guerraᶜʳᶠ,JGuerrapg,"Rio de Janeiro, Brasil",213,460,161
587781648,DILLIGAF F.F.L.,rdogsmrgreen,San Antonio,713,289,129
1173428078829346816,Niel,Niel06558833,Brasil,77,343,137
1193030270036918272,TJ,SMOKEYBIN,,6,244,5
1169061605453287424,✌🏽Elijah G✌🏽,galvan_elijah,,24,33,3
991250841976815616,ぜろん🐧ZeroN,ZerpNx,東京,5421,385,164
1167807601171554304,Koma,Koma52147678,,0,39,4
1207887412547899392,juriouyang,juriouyang,,656,441,150
261978113,Ben Greene ⚾,greene50,,6093,2505,478
2827480626,あさの,asn0624,,3133,207,186
1133691458500743168,岩村蓮,reniwamura106,,20,87,25
1145290352783269889,涉夢,EpZs4t,,25,103,90
1212585264498872321,Emxny,Emxny1,,4,57,1
1176088279336157185,yyu-ta,ta_yyu,岡山 倉敷市,5,28,6
2777858641,Aung Zaw Tun,Oceancrab2014,,1,92,10
597033790,K E Y S,KeYdeepSouled,A F R I C A 🌍,1432,2421,2387
1209141976202743808,Jm,Jm61534566,,0,124,15
616287387,七夕さん＠▒▒未満▒▒以上,tanabataxxx,南の小さな島の天井裏,85913,2819,1352
294096162,せき,0602seki,秋田市,31,13,12
1085180914827587584,Ej👾🏀,UDrewwwyy,,102,79,56
1212581584437530624,Jerry Tatumn,JerryTatumn,,0,95,5
1212581282695135233,Monday Junior Enofe,JuniorEnofe,,2,40,2
1149840534619480064,Chris Fasce,XRP_Fasce,,92,211,34
461803799,つばりん,tsubarin48,,11754,1296,212
822799813796204545,🎭アノン🎭,ANON_you_,リスキー・リールズ,11047,919,1219
2412339540,上圭,eren0073,徳島のその辺,11500,240,225
1212583183469834241,howardhans,howardhans2,,0,39,2
1212515030513541120,Mhmd Ebrahim,MhmdEbrahim18,"القاهرة, مصر",1,282,19
761551235581227008,田中 あきのり,j0meSj5rhkNGu2E,,2514,207,8
950709909691154433,カンピオーネ,DE6vhn7dox5f5Io,,38,109,15
888758952770625539,DerpLV9000,derpLV9000,Hopefully japan,8331,1038,165
1212497435177578496,Roman.Is.Terrible,RomanIsTerrible,,2,88,3
1099586872358055936,panda_1120.mp4,GolosindaLem,Tyhome$,8020,356,489
1212582338183323648,That Sport Girl,thatsportgirl,Melbourne,36,169,8
154317762,ミツオ,yuki_komitu,,2143,516,157
1169976238816940032,FnHiro,V4Iwx5cDE755PW1,,755,235,50
1137046673421680647,Christopher A. Treece🧢,Chris_A_Treece,"Tennessee, USA",0,46,3
1212582483302047745,Bryan Santillan,ItsMeBryantJr,"Libon, Bicol Region",0,45,1
1183300248711516160,STスタジオ、欅坂好き,ST75027931,,3,89,11
261072268,mikanagimasako,masako5562,,9,204,3
741971171730554889,nyawa,fdzy4r_,Jesselton Sabah,3416,85,1
1212538365360263168,trynabelily,trynabelily,,0,95,0
994404188959408129,V. TENÓRIO 💢,Tenorio_Vi_,"Belford Roxo, Brasil",2651,895,796
599006454,ripdw,naoya_ripdw,奈良県橿原市八木町1-7-1大和センタービル1F,48971,1132,14517
1184442141461762049,ミトソウタ,8soooota,,86,58,20
